"Year","AV","iteration_id"
2017,"6",1589
2018,"7",1589
2019,"3",1589
2020,"3",1589
2012,"1",1590
2013,"3",1590
2014,"3",1590
2015,"3",1590
2016,"2",1590
2017,"1",1590
2018,"1",1590
2019,"1",1590
2020,"1",1590
2012,"0",1591
2013,"1",1591
2014,"6",1591
2015,"7",1591
2016,"3",1591
2012,"2",1592
2013,"2",1592
2014,"3",1592
2015,"6",1592
2016,"2",1592
2017,"2",1592
2018,"4",1592
2019,"0",1592
2012,"1",1593
2013,"0",1593
2016,"0",1593
2017,"1",1593
2018,"0",1593
2012,"0",1594
2013,"0",1594
2014,"3",1594
2015,"3",1594
2016,"2",1594
2017,"1",1594
2018,"7",1594
2019,"2",1594
2020,"6",1594
2012,"4",1595
2013,"4",1595
2014,"5",1595
2015,"5",1595
2016,"1",1595
2017,"2",1595
2018,"4",1595
2019,"2",1595
2012,"1",1596
2014,"7",1596
2015,"4",1596
2016,"4",1596
2017,"1",1596
2012,"4",1597
2013,"2",1597
2014,"6",1597
2015,"0",1597
2012,"1",1598
2013,"2",1598
2014,"1",1598
2015,"3",1598
2016,"0",1598
2012,"0",1599
2013,"1",1599
2014,"2",1599
2015,"0",1599
2012,"2",1600
2013,"4",1600
2014,"1",1600
2015,"2",1600
2012,"1",1601
2013,"1",1601
2014,"1",1601
2015,"1",1601
2016,"2",1601
2004,"2",1602
2005,"2",1602
2006,"2",1602
2007,"3",1602
2008,"3",1602
2009,"1",1602
2010,"8",1602
2011,"9",1602
2012,"7",1602
2013,"1",1602
2002,"2",1603
2003,"2",1603
2004,"1",1603
2005,"2",1603
2006,"2",1603
2007,"1",1603
2008,"3",1603
2009,"1",1603
2011,"2",1603
2012,"3",1603
2013,"3",1603
2014,"0",1603
2005,"0",1604
2008,"4",1604
2010,"0",1604
2011,"2",1604
2012,"0",1604
2013,"0",1604
2015,"1",1604
2005,"0",1605
2006,"0",1605
2007,"7",1605
2008,"2",1605
2009,"10",1605
2010,"1",1605
2011,"2",1605
2012,"4",1605
2005,"7",1606
2006,"7",1606
2007,"8",1606
2008,"6",1606
2009,"7",1606
2010,"5",1606
2011,"1",1606
2012,"0",1606
2009,"0",1607
2010,"0",1607
2011,"2",1607
2012,"0",1607
2008,"1",1608
2009,"8",1608
2010,"6",1608
2011,"3",1608
2012,"0",1608
2013,"8",1608
2014,"1",1608
2002,"8",1609
2003,"11",1609
2004,"1",1609
2006,"9",1609
2007,"9",1609
2008,"15",1609
2009,"9",1609
2010,"3",1609
2011,"14",1609
2012,"10",1609
2013,"8",1609
2014,"10",1609
2015,"4",1609
2016,"5",1609
1999,"15",1610
2001,"11",1610
2002,"13",1610
2004,"8",1610
2005,"8",1610
2006,"3",1610
2008,"11",1610
2009,"13",1610
2010,"4",1610
2011,"Missed season - Retired",1610
2012,"4",1610
2006,"3",1611
2007,"6",1611
2008,"5",1611
2009,"6",1611
2010,"1",1611
2011,"4",1611
2012,"1",1611
2008,"2",1612
2009,"1",1612
2010,"2",1612
2011,"1",1612
2012,"7",1612
2013,"7",1612
2014,"7",1612
2015,"4",1612
2016,"7",1612
2017,"3",1612
2009,"0",1613
2011,"2",1613
2012,"8",1613
2013,"6",1613
2014,"6",1613
2015,"2",1613
2016,"5",1613
2017,"5",1613
2018,"8",1613
2019,"8",1613
2020,"3",1613
2012,"1",1614
2012,"2",1615
2013,"2",1615
2014,"7",1615
2015,"9",1615
2016,"7",1615
2012,"0",1616
2013,"0",1616
2014,"0",1616
2012,"1",1618
2013,"1",1618
2014,"2",1618
2015,"1",1618
2016,"0",1618
2017,"2",1618
2018,"2",1618
2019,"1",1618
2012,"6",1619
2013,"1",1619
2014,"7",1619
2012,"0",1620
2012,"0",1621
2013,"1",1621
2014,"1",1621
2012,"2",1622
2013,"2",1622
2014,"8",1622
2015,"9",1622
2016,"5",1622
2017,"8",1622
2018,"4",1622
2019,"1",1622
2020,"4",1622
2012,"1",1623
2013,"1",1623
2006,"0",1626
2007,"1",1626
2008,"1",1626
2009,"0",1626
2010,"0",1626
2011,"0",1626
2012,"1",1626
2007,"0",1627
2008,"2",1627
2009,"1",1627
2010,"1",1627
2011,"2",1627
2012,"1",1627
2012,"1",1628
2013,"4",1628
2014,"3",1628
2015,"9",1628
2016,"7",1628
2017,"11",1628
2018,"6",1628
2019,"0",1628
2020,"4",1628
2012,"1",1629
2013,"1",1629
2014,"7",1629
2015,"4",1629
2016,"7",1629
2017,"8",1629
2018,"7",1629
2019,"7",1629
2020,"4",1629
2012,"1",1630
2013,"2",1630
2014,"5",1630
2015,"1",1630
2016,"1",1630
2017,"0",1630
2012,"0",1631
2013,"2",1631
2014,"0",1631
2015,"1",1631
2016,"1",1631
2017,"3",1631
2018,"1",1631
2019,"2",1631
2012,"0",1632
2013,"1",1632
2015,"0",1632
2016,"0",1632
2006,"3",1633
2007,"12",1633
2008,"11",1633
2009,"9",1633
2010,"6",1633
2011,"10",1633
2013,"12",1633
2014,"6",1633
2015,"13",1633
2016,"5",1633
2017,"1",1633
2018,"1",1633
1999,"0",1634
2000,"3",1634
2001,"2",1634
2002,"11",1634
2003,"8",1634
2004,"13",1634
2005,"10",1634
2006,"9",1634
2007,"10",1634
2008,"9",1634
2009,"11",1634
2010,"5",1634
2011,"5",1634
2012,"1",1634
2002,"3",1635
2003,"4",1635
2004,"6",1635
2005,"5",1635
2006,"2",1635
2007,"6",1635
2008,"5",1635
2009,"6",1635
2010,"7",1635
2011,"7",1635
2012,"1",1635
2012,"5",1636
2013,"0",1636
2014,"4",1636
2016,"5",1636
2017,"5",1636
2018,"6",1636
2019,"3",1636
2020,"2",1636
2012,"0",1638
2013,"0",1638
2014,"0",1638
2012,"1",1640
2013,"1",1640
2014,"1",1640
2015,"1",1640
2016,"1",1640
2012,"0",1641
2013,"0",1641
2012,"0",1642
2013,"6",1642
2014,"8",1642
2012,"0",1643
2014,"1",1643
2015,"4",1643
2016,"6",1643
2017,"5",1643
2018,"6",1643
2019,"1",1643
2020,"3",1643
2012,"0",1644
2013,"1",1644
2012,"4",1646
2014,"1",1646
2015,"2",1646
2016,"4",1646
2017,"2",1646
2018,"3",1646
2019,"3",1646
2020,"10",1646
2012,"0",1648
2013,"0",1648
2014,"0",1648
2012,"0",1649
2013,"1",1649
2014,"1",1649
2015,"2",1649
2016,"5",1649
2017,"0",1649
2018,"5",1649
2019,"2",1649
2020,"4",1649
2012,"1",1650
2013,"0",1650
2012,"1",1651
2012,"2",1652
2013,"4",1652
2014,"4",1652
2015,"1",1652
2016,"2",1652
2012,"3",1653
2013,"4",1653
2014,"2",1653
2015,"0",1653
2016,"4",1653
2018,"3",1653
2019,"2",1653
2020,"3",1653
2012,"0",1654
2013,"0",1654
2014,"0",1654
2012,"1",1655
2013,"3",1655
2014,"2",1655
2012,"0",1656
2014,"1",1656
2015,"0",1656
2012,"2",1657
2013,"7",1657
2014,"Missed season - Injured (ankle)",1657
2015,"8",1657
2016,"8",1657
2017,"10",1657
2018,"4",1657
2019,"6",1657
2020,"7",1657
2012,"0",1658
2013,"7",1658
2014,"7",1658
2015,"5",1658
2016,"6",1658
2017,"6",1658
2018,"2",1658
2020,"0",1658
2012,"1",1659
2013,"0",1659
2012,"0",1660
2013,"0",1660
2014,"2",1660
2015,"0",1660
2016,"1",1660
2017,"0",1660
2012,"5",1661
2013,"0",1661
2012,"0",1662
2013,"1",1662
2014,"0",1662
2012,"2",1663
2013,"1",1663
2014,"1",1663
2015,"2",1663
2016,"4",1663
2017,"2",1663
2012,"13",1664
2013,"7",1664
2014,"6",1664
2015,"4",1664
2016,"2",1664
2017,"4",1664
2018,"3",1664
2019,"0",1664
2020,"1",1664
2012,"1",1665
2013,"2",1665
2014,"1",1665
2015,"1",1665
2016,"3",1665
2017,"1",1665
2018,"0",1665
2012,"0",1666
2013,"2",1666
2014,"1",1666
2012,"3",1668
2013,"1",1668
2014,"1",1668
2012,"1",1669
2013,"3",1669
2014,"3",1669
2015,"5",1669
2016,"3",1669
2017,"3",1669
2018,"1",1669
2019,"2",1669
2020,"1",1669
2012,"0",1670
2013,"0",1670
2012,"0",1671
2013,"1",1671
2014,"1",1671
2015,"0",1671
2012,"0",1672
2014,"0",1672
2015,"3",1672
2016,"3",1672
2012,"4",1673
2013,"1",1673
2014,"1",1673
2015,"6",1673
2012,"0",1675
2013,"0",1675
2012,"2",1676
2013,"7",1676
2014,"Missed season - Injured (ankle)",1676
2015,"8",1676
2016,"8",1676
2017,"10",1676
2018,"4",1676
2019,"6",1676
2020,"7",1676
2012,"0",1677
2013,"0",1677
2012,"-5",1678
2014,"1",1678
2015,"0",1678
2012,"1",1679
2013,"1",1679
2014,"0",1679
2015,"0",1679
2017,"1",1679
2012,"2",1680
2013,"9",1680
2014,"1",1680
2015,"8",1680
2016,"4",1680
2017,"7",1680
2018,"10",1680
2019,"5",1680
2020,"8",1680
2012,"1",1681
2013,"1",1681
2014,"0",1681
2015,"1",1681
2012,"1",1682
2013,"0",1682
2014,"0",1682
2012,"1",1683
2012,"0",1684
2013,"1",1684
2014,"4",1684
2015,"0",1684
2012,"0",1685
2013,"1",1685
2014,"3",1685
2015,"1",1685
2016,"0",1685
2017,"3",1685
2018,"3",1685
2019,"4",1685
2020,"2",1685
2012,"1",1686
2006,"3",1687
2007,"2",1687
2009,"3",1687
2010,"5",1687
2011,"3",1687
2012,"3",1687
2014,"0",1687
2012,"0",1688
2013,"1",1688
2014,"5",1688
2015,"3",1688
2016,"2",1688
2017,"3",1688
2018,"6",1688
2019,"2",1688
2020,"2",1688
2012,"0",1689
2013,"0",1689
2012,"3",1691
2013,"1",1691
2012,"1",1692
2013,"1",1692
2014,"1",1692
2015,"1",1692
2016,"6",1692
2017,"1",1692
2018,"1",1692
2019,"1",1692
2020,"1",1692
2012,"0",1693
2014,"0",1693
2012,"0",1695
2013,"0",1695
2012,"0",1696
2013,"2",1696
2014,"1",1696
2015,"0",1696
2016,"0",1696
2012,"6",1698
2013,"2",1698
2014,"4",1698
2015,"2",1698
2016,"2",1698
2020,"0",1698
2012,"1",1699
2013,"2",1699
2012,"1",1700
2013,"3",1700
2014,"2",1700
2015,"2",1700
2016,"3",1700
2017,"1",1700
2012,"0",1701
2011,"0",1702
2012,"0",1702
2013,"1",1702
2014,"0",1702
2015,"0",1702
2012,"0",1706
2013,"2",1706
2014,"2",1706
2015,"1",1706
2016,"1",1706
2012,"1",1707
2013,"0",1707
2014,"1",1707
2015,"0",1707
2012,"0",1708
2012,"1",1709
2012,"1",1711
2012,"2",1712
2013,"0",1712
2012,"0",1713
2012,"0",1714
2013,"0",1714
2012,"2",1716
2013,"1",1716
2012,"1",1718
2013,"1",1718
2014,"0",1718
2015,"2",1718
2012,"3",1719
2013,"4",1719
2014,"2",1719
2012,"2",1720
2013,"8",1720
2014,"9",1720
2015,"8",1720
2017,"7",1720
2018,"8",1720
2019,"8",1720
2020,"5",1720
2012,"1",1721
2014,"2",1721
2015,"0",1721
2012,"1",1722
2013,"3",1722
2014,"1",1722
2015,"4",1722
2016,"8",1722
2017,"7",1722
2018,"0",1722
2012,"0",1723
2013,"0",1723
2012,"3",1724
2013,"3",1724
2014,"3",1724
2015,"1",1724
2012,"0",1725
2013,"1",1725
2014,"5",1725
2012,"0",1726
2013,"0",1726
2014,"1",1726
2015,"3",1726
2016,"4",1726
2017,"0",1726
2018,"1",1726
2019,"1",1726
2012,"0",1727
2012,"1",1728
2014,"0",1728
2015,"0",1728
2016,"0",1728
2012,"0",1730
2013,"0",1730
2012,"1",1731
2013,"2",1731
2014,"3",1731
2012,"0",1732
2013,"1",1732
2014,"1",1732
2012,"1",1733
2013,"0",1733
2014,"2",1733
2015,"3",1733
2012,"0",1734
2013,"1",1734
2011,"0",1737
2012,"0",1737
2012,"1",1738
2013,"0",1738
2015,"2",1738
2016,"2",1738
2012,"0",1739
2014,"1",1739
2012,"3",1740
2013,"6",1740
2014,"8",1740
2015,"3",1740
2016,"5",1740
2017,"7",1740
2018,"6",1740
2019,"4",1740
2020,"8",1740
2012,"1",1741
2013,"0",1741
2014,"0",1741
2012,"0",1742
2013,"1",1742
2014,"0",1742
2012,"0",1743
2013,"0",1743
2012,"4",1744
2013,"3",1744
2016,"0",1744
2012,"0",1746
2013,"0",1746
2009,"2",1747
2010,"1",1747
2011,"1",1747
2012,"0",1747
2013,"0",1747
2018,"2",1747
2012,"0",1748
2013,"0",1748
2014,"2",1748
2006,"5",1749
2007,"1",1749
2008,"5",1749
2009,"10",1749
2010,"7",1749
2011,"7",1749
2012,"6",1749
2013,"8",1749
2014,"2",1749
2015,"7",1749
2006,"1",1750
2007,"6",1750
2008,"6",1750
2009,"2",1750
2010,"3",1750
2011,"1",1750
2012,"6",1750
2006,"3",1751
2007,"12",1751
2008,"11",1751
2009,"9",1751
2010,"6",1751
2011,"10",1751
2013,"12",1751
2014,"6",1751
2015,"13",1751
2016,"5",1751
2017,"1",1751
2018,"1",1751
2012,"1",1752
2013,"1",1752
2014,"1",1752
2015,"1",1752
2016,"1",1752
2011,"0",1753
2012,"1",1753
2007,"6",1754
2008,"11",1754
2009,"7",1754
2010,"10",1754
2014,"9",1754
2015,"10",1754
2009,"0",1755
2010,"0",1755
2011,"0",1755
2012,"0",1755
2007,"0",1756
2008,"1",1756
2009,"2",1756
2010,"7",1756
2011,"2",1756
2012,"2",1756
2013,"1",1756
2003,"4",1757
2004,"5",1757
2005,"5",1757
2006,"8",1757
2007,"8",1757
2008,"7",1757
2009,"4",1757
2010,"4",1757
2011,"6",1757
2012,"4",1757
2005,"7",1758
2006,"9",1758
2007,"10",1758
2008,"8",1758
2009,"1",1758
2010,"3",1758
2011,"8",1758
2012,"4",1758
2013,"6",1758
2014,"4",1758
2015,"1",1758
2017,"0",1758
2008,"0",1759
2009,"0",1759
2010,"2",1759
2011,"7",1759
2012,"3",1759
2013,"7",1759
2015,"0",1759
2006,"0",1760
2007,"2",1760
2008,"2",1760
2009,"1",1760
2010,"2",1760
2011,"1",1760
2012,"0",1760
2008,"1",1761
2009,"0",1761
2010,"1",1761
2011,"4",1761
2012,"5",1761
2013,"5",1761
2015,"2",1761
2016,"2",1761
2009,"1",1762
2010,"1",1762
2011,"1",1762
2012,"1",1762
2013,"3",1762
2014,"1",1762
2009,"2",1764
2010,"6",1764
2011,"0",1764
2012,"5",1764
2013,"6",1764
2014,"2",1764
2015,"7",1764
2016,"2",1764
2017,"8",1764
2018,"4",1764
2019,"5",1764
2020,"5",1764
2009,"0",1765
2010,"4",1765
2011,"3",1765
2012,"5",1765
2013,"4",1765
2014,"2",1765
2015,"3",1765
2016,"1",1765
2009,"2",1766
2010,"3",1766
2011,"3",1766
2012,"2",1766
2013,"0",1766
2008,"0",1767
2009,"1",1767
2010,"1",1767
2011,"13",1767
2012,"8",1767
2013,"7",1767
2014,"5",1767
2015,"5",1767
2009,"3",1768
2010,"2",1768
2011,"2",1768
2012,"5",1768
2013,"8",1768
2014,"0",1768
2015,"2",1768
2016,"3",1768
2017,"1",1768
2009,"1",1769
2010,"0",1769
2011,"0",1769
2012,"1",1769
2013,"1",1769
2014,"7",1769
2015,"7",1769
2016,"4",1769
2017,"2",1769
2018,"0",1769
2019,"1",1769
2020,"0",1769
2009,"3",1770
2010,"7",1770
2011,"7",1770
2012,"4",1770
2010,"1",1771
2011,"1",1771
2012,"0",1771
2013,"1",1771
2014,"3",1771
2015,"1",1771
2009,"4",1772
2010,"6",1772
2011,"8",1772
2012,"6",1772
2013,"9",1772
2014,"13",1772
2015,"0",1772
2016,"1",1772
2009,"2",1774
2010,"1",1774
2011,"5",1774
2012,"4",1774
2013,"5",1774
2014,"8",1774
2015,"6",1774
2012,"0",1775
2013,"3",1775
2016,"0",1775
2017,"0",1775
2012,"0",1776
2013,"0",1776
2007,"0",1777
2008,"1",1777
2009,"2",1777
2010,"1",1777
2011,"1",1777
2012,"2",1777
2013,"1",1777
1998,"1",1778
1999,"1",1778
2000,"2",1778
2001,"2",1778
2002,"2",1778
2003,"2",1778
2004,"2",1778
2005,"1",1778
2006,"1",1778
2007,"1",1778
2008,"1",1778
2009,"1",1778
2010,"1",1778
2011,"1",1778
2012,"1",1778
2013,"1",1778
2008,"1",1780
2009,"4",1780
2010,"3",1780
2011,"3",1780
2012,"0",1780
2013,"2",1780
2014,"0",1780
2015,"0",1780
2012,"0",1782
2013,"0",1782
2014,"1",1782
2015,"6",1782
2017,"2",1782
2018,"6",1782
2019,"8",1782
2005,"2",1783
2006,"4",1783
2007,"5",1783
2008,"11",1783
2009,"5",1783
2010,"6",1783
2011,"0",1783
2012,"2",1783
2008,"1",1784
2009,"1",1784
2010,"1",1784
2011,"1",1784
2012,"0",1784
2013,"1",1784
2010,"1",1785
2011,"0",1785
2012,"2",1785
2013,"1",1785
2004,"2",1786
2005,"2",1786
2006,"4",1786
2007,"3",1786
2008,"1",1786
2009,"3",1786
2010,"3",1786
2011,"1",1786
2012,"2",1786
2013,"0",1786
2014,"1",1786
2010,"0",1787
2011,"0",1787
2012,"0",1787
2013,"1",1787
2014,"1",1787
2015,"0",1787
2016,"0",1787
2011,"1",1788
2012,"0",1788
2013,"1",1788
2014,"1",1788
2015,"0",1788
2016,"1",1788
2011,"1",1789
2012,"2",1789
2013,"0",1789
2014,"2",1789
2015,"0",1789
2011,"0",1790
2012,"0",1790
2011,"0",1791
2012,"0",1791
2013,"0",1791
2014,"0",1791
2011,"0",1793
2012,"1",1793
2013,"3",1793
2014,"2",1793
2015,"2",1793
2016,"3",1793
2017,"7",1793
2018,"6",1793
2019,"6",1793
2020,"4",1793
2011,"0",1794
2012,"1",1794
2014,"1",1794
2015,"1",1794
2016,"2",1794
2011,"0",1795
2012,"0",1795
2014,"0",1795
2011,"0",1796
2012,"0",1796
2013,"0",1796
2011,"1",1797
2012,"0",1797
2008,"1",1798
2009,"1",1798
2010,"1",1798
2011,"2",1798
2012,"1",1798
2013,"1",1798
2005,"6",1799
2006,"7",1799
2007,"7",1799
2008,"5",1799
2009,"4",1799
2010,"0",1799
2011,"8",1799
2012,"6",1799
2008,"0",1800
2009,"2",1800
2010,"2",1800
2011,"1",1800
2012,"1",1800
2013,"2",1800
2014,"3",1800
2005,"1",1801
2006,"5",1801
2007,"9",1801
2008,"9",1801
2009,"6",1801
2010,"5",1801
2011,"5",1801
2012,"0",1801
2013,"1",1801
2009,"2",1802
2010,"0",1802
2011,"0",1802
2012,"6",1802
2013,"4",1802
2014,"1",1802
2015,"2",1802
2012,"0",1803
2013,"0",1803
2014,"0",1803
2015,"1",1803
2010,"0",1804
2011,"4",1804
2012,"0",1804
2014,"3",1804
2015,"0",1804
2007,"0",1805
2008,"1",1805
2009,"2",1805
2012,"-1",1805
2007,"1",1806
2008,"0",1806
2009,"8",1806
2010,"7",1806
2011,"1",1806
2012,"5",1806
2013,"0",1806
2003,"3",1807
2004,"7",1807
2005,"7",1807
2006,"11",1807
2007,"8",1807
2008,"7",1807
2009,"7",1807
2010,"0",1807
2012,"0",1807
2007,"0",1810
2012,"1",1810
2012,"8",1813
2013,"9",1813
2014,"5",1813
2015,"7",1813
2016,"6",1813
2017,"1",1813
2012,"0",1814
2015,"2",1814
2012,"1",1815
2013,"1",1815
2014,"1",1815
2015,"1",1815
2016,"1",1815
2017,"1",1815
2018,"1",1815
2019,"1",1815
2020,"0",1815
2012,"0",1816
2015,"0",1816
2012,"3",1819
2013,"0",1819
2014,"3",1819
2015,"0",1819
2012,"2",1820
2013,"3",1820
2014,"1",1820
2015,"3",1820
2016,"0",1820
2017,"1",1820
2018,"1",1820
2019,"1",1820
2012,"6",1821
2013,"3",1821
2014,"7",1821
2015,"7",1821
2016,"8",1821
2018,"11",1821
2019,"7",1821
2020,"6",1821
2012,"0",1823
2013,"1",1823
2014,"2",1823
2012,"0",1826
2013,"4",1826
2014,"1",1826
2015,"2",1826
2016,"4",1826
2017,"14",1826
2018,"9",1826
2019,"4",1826
2020,"0",1826
2008,"1",1827
2009,"0",1827
2010,"8",1827
2011,"8",1827
2012,"9",1827
2013,"5",1827
2014,"3",1827
2015,"3",1827
2012,"0",1828
2012,"0",1829
2013,"0",1829
2012,"1",1834
2013,"6",1834
2014,"2",1834
2015,"2",1834
2016,"4",1834
2017,"2",1834
2018,"2",1834
2019,"1",1834
2012,"0",1835
2013,"0",1835
2014,"0",1835
2015,"0",1835
2012,"0",1837
2013,"1",1837
2014,"2",1837
2015,"3",1837
2012,"0",1838
2012,"3",1839
2013,"2",1839
2012,"0",1840
2013,"0",1840
2012,"0",1841
2013,"0",1841
2015,"0",1841
2012,"2",1842
2014,"3",1842
2018,"3",1842
2019,"3",1842
2020,"2",1842
2012,"0",1843
2012,"0",1844
2013,"0",1844
2012,"4",1845
2013,"7",1845
2014,"1",1845
2015,"0",1845
2016,"1",1845
2018,"0",1845
2012,"0",1846
2013,"1",1846
2014,"1",1846
2012,"0",1848
2014,"4",1848
2015,"1",1848
2012,"0",1849
2013,"9",1849
2014,"7",1849
2015,"1",1849
2016,"6",1849
2017,"4",1849
2018,"3",1849
2019,"5",1849
2012,"0",1852
2013,"6",1852
2014,"0",1852
2015,"0",1852
2016,"3",1852
2012,"0",1853
2012,"0",1854
2013,"0",1854
2014,"1",1854
2012,"2",1856
2013,"1",1856
2014,"1",1856
2015,"0",1856
2012,"0",1861
2014,"0",1861
2012,"4",1865
2013,"2",1865
2014,"2",1865
2015,"3",1865
2016,"1",1865
2017,"6",1865
2018,"1",1865
2012,"1",1869
2013,"1",1869
2014,"1",1869
2015,"7",1869
2016,"1",1869
2012,"0",1874
2013,"7",1874
2014,"7",1874
2015,"10",1874
2017,"7",1874
2018,"7",1874
2019,"7",1874
2020,"0",1874
2012,"0",1877
2012,"1",1880
2013,"0",1880
2012,"0",1881
2012,"0",1883
2014,"0",1883
2012,"1",1885
2013,"4",1885
2014,"5",1885
2012,"4",1886
2013,"1",1886
2014,"1",1886
2015,"6",1886
2012,"0",1887
2013,"1",1887
2012,"0",1889
2013,"0",1889
2014,"0",1889
2015,"1",1889
2016,"3",1889
2017,"3",1889
2018,"1",1889
2019,"0",1889
2011,"1",1892
2012,"1",1892
2013,"0",1892
2014,"0",1892
2015,"2",1892
2012,"0",1894
2013,"0",1894
2014,"2",1894
2015,"7",1894
2016,"7",1894
2017,"6",1894
2018,"7",1894
2019,"7",1894
2020,"6",1894
2012,"1",1897
2013,"1",1897
2014,"2",1897
2015,"0",1897
2012,"0",1898
2014,"0",1898
2015,"0",1898
2012,"0",1900
2014,"1",1900
2015,"3",1900
2016,"1",1900
2017,"1",1900
2018,"1",1900
2019,"0",1900
2020,"0",1900
2012,"0",1901
2013,"0",1901
2014,"1",1901
2012,"0",1902
2013,"0",1902
2009,"1",1904
2010,"6",1904
2011,"2",1904
2012,"1",1904
2008,"0",1906
2009,"1",1906
2010,"1",1906
2011,"1",1906
2012,"1",1906
2013,"1",1906
2014,"1",1906
2015,"1",1906
2016,"1",1906
2017,"3",1906
2018,"1",1906
2019,"1",1906
2020,"1",1906
2012,"1",1907
2014,"0",1907
2015,"1",1907
2016,"0",1907
2012,"1",1908
2013,"1",1908
2014,"1",1908
2015,"2",1908
2016,"3",1908
2017,"2",1908
2012,"0",1910
2013,"0",1910
2014,"0",1910
2012,"0",1913
2013,"0",1913
2015,"4",1913
2012,"0",1914
2013,"0",1914
2011,"1",1915
2012,"3",1915
2013,"3",1915
2014,"0",1915
2015,"0",1915
2012,"0",1916
2013,"0",1916
2014,"3",1916
2015,"1",1916
2016,"3",1916
2017,"1",1916
2018,"0",1916
2012,"0",1920
2013,"1",1920
2014,"0",1920
2015,"0",1920
2017,"0",1920
2018,"0",1920
2012,"0",1924
2013,"0",1924
2014,"1",1924
2015,"0",1924
2012,"1",1927
2012,"3",1928
2013,"0",1928
2014,"1",1928
2016,"2",1928
2017,"2",1928
2018,"2",1928
2019,"2",1928
2020,"1",1928
2012,"0",1931
2012,"0",1934
2014,"0",1934
2012,"1",1937
2013,"1",1937
2014,"1",1937
2015,"1",1937
2016,"1",1937
2017,"0",1937
2018,"1",1937
2019,"1",1937
2020,"1",1937
2012,"0",1939
2013,"0",1939
2012,"0",1942
2013,"1",1942
2014,"0",1942
2015,"1",1942
2016,"2",1942
2017,"5",1942
2018,"1",1942
2011,"0",1947
2012,"0",1947
2013,"1",1947
2012,"0",1948
2012,"0",1949
2009,"5",1953
2010,"11",1953
2011,"4",1953
2012,"2",1953
2012,"6",1954
2013,"0",1954
2014,"1",1954
2015,"2",1954
2012,"1",1956
2013,"7",1956
2014,"6",1956
2015,"6",1956
2016,"6",1956
2017,"7",1956
2018,"1",1956
2019,"7",1956
2020,"5",1956
2012,"0",1958
2014,"0",1958
2012,"3",1960
2013,"1",1960
2014,"1",1960
2012,"0",1961
2014,"1",1961
2012,"3",1962
2013,"1",1962
2015,"1",1962
2016,"0",1962
2012,"0",1967
2013,"1",1967
2012,"1",1969
2013,"1",1969
2009,"1",1972
2010,"3",1972
2012,"5",1972
2013,"1",1972
2014,"0",1972
2012,"0",1975
2013,"0",1975
2012,"0",1977
2013,"1",1977
2014,"1",1977
2015,"1",1977
2012,"0",1978
2015,"0",1978
2012,"0",1979
2013,"3",1979
2014,"2",1979
2015,"1",1979
2016,"0",1979
2012,"0",1980
2013,"1",1980
2014,"2",1980
2015,"1",1980
2016,"4",1980
2017,"3",1980
2007,"6",1982
2008,"9",1982
2009,"8",1982
2010,"5",1982
2011,"7",1982
2012,"0",1982
2013,"2",1982
2012,"1",1983
2013,"1",1983
2014,"1",1983
2015,"1",1983
2016,"1",1983
2017,"1",1983
2018,"0",1983
2019,"1",1983
2020,"1",1983
2012,"1",1985
2013,"1",1985
2014,"1",1985
2015,"1",1985
2016,"2",1985
2017,"2",1985
2018,"1",1985
2019,"0",1985
2012,"0",1986
2012,"0",1992
2013,"1",1992
2014,"0",1992
2015,"0",1992
2016,"0",1992
2012,"5",1993
2013,"5",1993
2014,"1",1993
2015,"2",1993
2012,"4",1996
2013,"8",1996
2015,"3",1996
2016,"2",1996
2017,"1",1996
2012,"0",2003
2013,"0",2003
2012,"1",2004
2013,"4",2004
2014,"3",2004
2015,"9",2004
2016,"7",2004
2017,"11",2004
2018,"6",2004
2019,"0",2004
2020,"4",2004
2011,"3",2006
2012,"7",2006
2013,"5",2006
2014,"3",2006
2015,"0",2006
2016,"4",2006
2017,"2",2006
2018,"3",2006
2012,"1",2011
2013,"4",2011
2014,"3",2011
2015,"2",2011
2016,"6",2011
2017,"1",2011
2018,"0",2011
2012,"0",2021
2013,"4",2021
2014,"5",2021
2015,"0",2021
2016,"1",2021
2017,"1",2021
2012,"2",2022
2013,"7",2022
2014,"8",2022
2015,"4",2022
2016,"6",2022
2017,"6",2022
2018,"7",2022
2019,"5",2022
2020,"6",2022
2012,"1",2023
2013,"4",2023
2014,"4",2023
2015,"3",2023
2016,"8",2023
2017,"3",2023
2018,"6",2023
2019,"6",2023
2020,"10",2023
2012,"1",2024
2013,"2",2024
2014,"3",2024
2015,"2",2024
2016,"1",2024
2017,"0",2024
2012,"8",2031
2013,"18",2031
2014,"2",2031
2015,"6",2031
2016,"7",2031
2017,"5",2031
2018,"2",2031
2019,"2",2031
2011,"0",2032
2012,"1",2032
2013,"1",2032
2014,"1",2032
2012,"0",2034
2014,"0",2034
2015,"1",2034
2016,"1",2034
2017,"1",2034
2012,"0",2041
2012,"1",2042
2013,"0",2042
2012,"0",2047
2012,"0",2049
2013,"2",2049
2014,"0",2049
2012,"0",2051
2013,"3",2051
2014,"8",2051
2015,"6",2051
2016,"3",2051
2017,"4",2051
2005,"7",2052
2006,"6",2052
2007,"9",2052
2008,"5",2052
2009,"3",2052
2010,"9",2052
2012,"8",2052
2013,"11",2052
2014,"1",2052
2015,"13",2052
